iterations,loss,generated_seq
163000,2.669878462068389,ïor the the the the lt anyouts Kore the the the the the the the the the the the the the the the the the the the lay till mut the the the the the the lt the l laré the the the the the the the the the th
163500,2.6733005123089515,ght whe fok d ha at an at on that del and that d of hard and this of m and mard mak fn m os of h make and that  at whe maked and of h make foked at d m of h make of hat dely the fring Trlos of d this o
164000,2.6511028485503148,Enotios at the burd the at and and at the uith the at e at the them at and owed at and at and at the at the at an the at the at and whe at and at ded at the at on otked atithe the at and and cll athe a
164500,2.655424071978627,will and the bed the btoldamastid the ad the bed the bed the sed the btould t the btould the bas and the bed and the bed the brounk the btould the btould the main the the btoupkid the bed and the band 
165000,2.668297402242443,@d Ro  the but that e got Re and ber an the ing be to the bull be but and that Re bull and the bull be the bull be but Ro  at in the bull be in the but Ro  in the and the bull be bu Ro no an nood in th
165500,2.6551559622448635,"’re serand seing ing I the sronthe sere sere ses on the said of the sereing se the the said of in It sere to the sere sess in Mas in M the the sering and I

“N in the s in the sere the ses. I the s. I’"
166000,2.6520944623985074,"ulle hand seand ses, she sin whand se in wand sere say st ses, sand ser in com whe wand said, and sealos se  ise sed hard so ses,and sam so the sis and say mes,e som the dond so so so se the sin se the"
166500,2.643719613675185,[d me menme mere the ma me the me the mat At me me the the mere me matll at mondand the mat mo the mer the me merere the mat Ad mo_: mo d wo dand there the mat Atr. I the me the me mere the mat more th
167000,2.6394874873630774,s all he he he he he he he he in the he he he he he he he he hen and the he he he he he he he in he him she whe he he he hennolalald he he he he he he and and the he whe hillas he he he he he he whe he
167500,2.6311322127988803,"’re to tor_ do toro ked.”
d to d tor to the to tor to torkee to to tor, and to thare ha lo dor_: _o tor to d tor sunondor_: ande tor to d to keand to tor_ to d to to to tor, and to d tor_ to the to tol"
168000,2.6303852985165252,ande sen whe winge we d hen ense whin whinge whin whis we  this se sen ad we d have the were winges whis we the we d se wo av to Gea se whe whe whis saind had have whinge the whin whe whis we d have wh
168500,2.6479585860252386,ing the the the the the the the bor buing he the borthe the the the and he tor the the the the to for the for the the the the the the the the the the bornorthe the the the tore the borthe the the the t
169000,2.6586254583342175,"1I
Outhe she whe of and of the pe of he the the of the of the whe whe whe whe was of the whe whe whe whe whe whe whe whe the of the the to gobe he of aOlle whe se of his of the whe whe whe whe whe pa o"
169500,2.6750274474792026,ít ound and gothe bound at out outere and and and at and wand and and and and and and at out and gya d and out boutere and out and wand fw and and and and and the be and the and and and oure and wing a
170000,2.6612823294829857,7e                                                                                                                                                                                                       
170500,2.652604688899549,he s inof the his said. “Ble his said. “Blad sizh s the s is the initing Co said. “Ble his sone in the s the s the alads soner is sone s the s the s the the sizh his said. “Blad said. “Ble his said. “B
171000,2.658910964150292,"ö the in of and the drin to me d of me dis an the  the d the d of m in orkered and of the ding he in toke d son the co the de d the ing the in of he boute d and I"" and of the in of me in the ing of “H "
171500,2.647571947768834,"Le the be
lathe be be whe the the the beeve the be the be to tould bee have wa the be have be the to tould beeethe the the the be was toug
Ee be the the be the the bee
ge beethe to have warto the be be"
172000,2.658544952882072,"èimer whe wo Jout goulle the wak the ta d sting the waked whe

“‘Tnd the wackn the wo the wo and gou come wo whe
 gout was thened wak sen theye
the et e wak sereneenes was wak thenthet com andead send
"
172500,2.665285025542081,L to and at an at at h bea the and the beat and and and the the bere and at at at a at him and and at ag boud berall at hat at ag at alled by at the beat and se and and berat and the the and and and at
173000,2.6541630699570207,"”
Oe of the sal Gaid the the and the he was d said the the of the all the said. the of the was d and the d said the the outed all the was ce was ing and the said was in all have was the  the the ale th"
173500,2.648177494609647,"Boerawers said said. “Au s and said. “Awerand said said said liffed “acks “A the said said. “Awers said said said said. “Aystill of the waid said. “Au said, “Ase said said said. “Au lour said said. “ac"
174000,2.635798545046229,N at banderat said. Tt and and and at at ind Tt andes at sando mat said. Tt and The at indat bounkas at e at as and at yout anding at at mo haveat of mas andas and at and andas and said. That of mandit
174500,2.636088155691081,M ater wing the the the be the the the the the the the ding I wook the the dood d the th the the the d pre the d the the be the the d into ithought  the the be of the ping the bto itor the the the wing
175000,2.6409813559003688,"xondo terentid

“Dondo the po the the the
pd the pand the the
ndo then,
plerent the
ndo the
pdo the
tind the
pdo then ando the
pdidalo the pando the
ndo the
ndo the
pdo then and the po the
ndo the
ple "
175500,2.639214452555623,[“N of the of anethe cace ac at as ac at as hichat at as at at at acnd ac at him ace ace ac hat ahe acut at at at at at as hacaing ac as ane of ange the caters of thererat at ahe pit Jortace ace ac at 
176000,2.6448073862252905,be the the  to the the the  and the  and the the the  the the  the the  and the  the the the t the  and che the the tt the ing the  and the and save the the the  and the  and the  the the  the the the 
176500,2.6583207104409015,"ù”

Re hing the ch the che ch the the hinthe the chithe ch coust cour his the ching the che ch the ching the ch cr coust coust cing, and coust courthe che the the the che ch che the cous cour the ch th"
177000,2.649979243149926,"èe.

“O the the the therererethisethill the the the the the the and the the the and the and the the the the the the thithoug the thitho the thitho the the and the the and the the thitho gout this and t"
177500,2.641303591621301," s nor ing ing tond tord ing the ingou some in to rame ingothe bull they ingor of g I ingo, I boud and in at tor torom ing and torpin and toringoring torin on tome hin at tom Iom tord ininoug ing. I in"
178000,2.654358053238783,7ee the pis stalloigh p the ond to the some he waris and and the the sttere starin the starin the palongould dowome pis is and the bull the bullaland and and and and aling pis and and along The the and
178500,2.6594860786912315,7es be oorsixexand boud. and and the be and be be and wacaco o and bull the bull a ouxhacker bound wacacest wacacnthe boux beackixtiting and and of the bouxting arotcting and and and wacacack wacing ac
179000,2.6614757032106664,"@t whe frin and and what of what whe wabo whim whim and at of fed wame aat and and whim whe masaid at in arind m whe wonat at ise mar arin and at what at im whim what what whim what ing ahe what is
 a "
179500,2.659938555450479,"æe bow bus an and bean an the bat the bace an the bat the bating an and ban all be the bating the ban and beat  an and ban ot and be be an and ban an in the buid.


“I was be and an t the bor gow the b"
180000,2.6589146517750692,Bung bull him bullas a gome bough be be he be bullfigh bull h bullfigh bou he bull e bullf he bull as; “Tl of h bullfigh bull wofw bullf he bull ag all and bullfund laring of he bull as; “We be he bull
180500,2.6590312066206603,î be be be be be be of the be be be be be be the bull the bout the bout the but the boff the but the the bout the be bout the bout the be the be be be be the bout the boff the be be the be be be cout h
181000,2.654109841291781,">l the and said ing the said is the and Jis said said. said the said and is s the said said said and said andous said, s some  said say the said ise ff ing the said said said ise cat ing of the ping th"
181500,2.6506483048096756,"2led ing the to the tand and ing the ting ing be wan and wan the the tan done the tonre the tas the tan dangordan the the wan wan done ther fne sand wan wane tane tange tangober wan donead.

“Where tai"
182000,2.660887058934858,yt poute and and and and and and and and and onand and and and the and and and and one and and and and and and the orand and and and and and and and one and and one and and and and and and and and ofde
182500,2.677055807249625,Tixe aid to the aid to the is aid to the to ther aberighe mat to the mand aid aid and to the mand to the the aid and and ain to the mand the paid a gaid a to to the mand to the aid at to the manding ao
183000,2.678500815268375,“A kike titing The fing Here the the the the  the the the the the the ass. He and He the some the the the the the me the the the  the the the the the the the the the the the the  the the the the the th
183500,2.6780001592433678," ous me?”

“And and the be he bould m he had s oor maland ales ou m at some and me and stime at se s of himast as oo se m and he had at se m at m and the be be mard ally  as oor me he buld se at st m a"
184000,2.674546965491612,Æe the the the the the the the the the malling I I I I the the the the the the the was of the the the the the the the the the the the the the the the the the the the mare the the the the the the the th
184500,2.6493812014641067,úI band had an an a and and and the and the an and the an and but had bouthine and the an had the and bancave and had ban the an a bu be wa and the and ban ad ban and the and and banand banand but had 
185000,2.6613470297102158,Ce wing ing ing and w whe s ing is put Jthe wing ican Jing put cany shis put w whe s picanchis put Jthis is put the wing the s pevany in punc withe the wing ing ing is put w whe wing and wim the shim u
185500,2.665449142305461,üapere to the be be cometo the becoull re be tand the at wand was d the monded YO the the at the band w Yould the be be to the be be the bull the be he the be to the mack the bull the bul the bull the 
186000,2.6698974548529173,$n wreat had oner hat I                                                                                                                                                                                  
186500,2.6710105280080283,Î he pre pre pe pe the pe forist se pe pe fore pe pe the ad he he pe and the he he he as ab he he the he had the pe pe pe hat the he pe pa ce the pe fere he he had the pa he pe pe pe the pere and the h
187000,2.6486543411950043,Tted Sard was the was and the was and the was and the was and the was and had was and and whe wo the was and the his and the was and and CEn was the was and Cis and was then was and Cis and the was and
187500,2.6683790007593102,": toroeoe
se toeoor toe
se the tin this the toe to the be th the thouthout toed thould the thout the the his the be  tor this the thout tor thould the thout th the  this thout thould this this the hand"
188000,2.658024409428247,"údist thery arin whe distry fo for  ifnd whe and wo the pil
 l; dif us inin atthe isere aruto he distry fo fo hery fo fr  iistid. We in is is witherin whe ding iser L in wore  Lould whe wis forid wheri"
188500,2.659652939075258,]                                                                                                                                            in the                                                      
189000,2.664314897237378,"·t getill thall the pin tha gouthimaill th off the them but wif thour  the pexaithat wif them till thale g a of bet them He, aill tha them bacam m buin the aithably a at wif mas an them boff aill thet "
189500,2.678746055010778,rlile ong hord the mak so t the mand the the mes the mak se poves oves s se mad the made s s the the m Sould d se lilesh mad the s the mad the mand the m The s the the makes s ov the made ile him the m
190000,2.669189717051413,á this shouthopd s thin thing thing thing thing thing the thor the thing the thor thing the out thing the thing thing thing the thing thing the thoung thing the thing thing thing the thething the thing
190500,2.6791968458885695,R alotiser_ have areat have ou d and And have oor do of have a le do of Se dowe tore_—k of to said tore ave oroer_ have at have have to to tort have tou . have have dour out have have are am d at have 
191000,2.6555225721307134,"Æe of M But

The were with were be with pouthe were wid. Mt
 st Mn ou Mare wid. I was with wing d witere strkout wid. Bter whe wigh wayped out wid. I wim. But whe wid. Mt said. Mt said. Butere st be st"
191500,2.670126757972776,7 aroring aris arom ing aris aroring aris aroring ing aring aring aring aris aring aroraom aris aromepooraome aris arit mous aroraom are  aris aror poo at arm “oorm. “iot s ing are aroring arit ing ara
192000,2.6787852115985613, urot to him. Hentou  he w him. “He tope ord to had tout hime bentom. him. “He  he  ore be bullotha the bullizhade  are be to he to to had the be  ad had the bulus the beste bout bere  was are  ord him
192500,2.6848756472042776,. Wenthe bullor the bullorth  bullort bulle ahe bullort and be bullort bexing the bulle lore the the bull The bull The bull We bullort bex bullorth lor the bullorthe bextore bull ahe bullorthe bullorth
193000,2.689151043066358,½ and there the the ff the fore the fore  the fore ther the forahes nto mand the fore d the ff mand the the fore the fore the formor the fre denthe fledng oness the the fiche fore  and the the fore sin
193500,2.67244300255256,I I the  the  ond I the can the the  non the havone of  on one the  the  ond I mand and I the band I the the  ond h the po  the d the the  mand I the prse  on the but the the the the the on the the the
194000,2.6676869873544153,"f kit and youll the of the of the to the of the out was theyoull seo the and to aid and will and of yoully?”

“_Q’nmait sout andold you wit woland you of the of the sou Mit and woreeyoull seoun to the "
194500,2.68296266356812,0  the s qre ure he callsem cere c Bre he calle  of the bure can the c Bughe bure he cald mouthe be the ure he bure calling the be the be the bure he bure he s douring he  The s he the bure hough of th
195000,2.656011855808725,»othe the the and the a for the aris the ate the the the are are sade the the as the the the ack the and the the ate the the are arited The are as the cand the the the the arited the to bot the tanded 
195500,2.672846992214586,*e of the of the  he  of to the of the of hery he of the of the to the and hout have of the of have and he to the of the of the and and h of havery and he of the of have h ther of the of the and he to 
196000,2.6878862086213933,z f his brit his and ing cis his bris of his and the of his the aires his is the of ing aid. and the s himats of his bridillo himat his f a his hio his freis bof his of his of his beres his bow his fo 
196500,2.675173136338131,X las bow d the the withe band the willas the withe willas the the will s on the withe bot the the withe the will ling the willh the the band the the withe the withe the withe withe willo seorke willo 
197000,2.6670284080435263,"îunt ling the the in the I the int the the png the c I the inhe the pnShe I the  “Yet it the the in the the the it Jo cnd I the the gout the pn So So the in the the the the She  I the the co not.”

“Yo"
197500,2.66578431238095,Fd whe the the the the the the the that the thing the the the that the though the the thound the the thing the the the that wing the of the the the thing the the the the thing the that wing the the the
198000,2.668427305115152,"y is the outhe wither 25e st w5e s, w5 withe st w5 withes, wither on withe withe withe withe withe s, outhe withe orerinhe wither t5 withe s, sis withouthoull hat withe withe withe gobg w5er outher on "
198500,2.648503280314737,". Handay Had “Warat bull bg what bead and the bulles, and that bull hat stad—rahat bull that st bull hat stad stad st but whit stad st bull the but the the bull bta berithereat bull Hagould stad—rahat "
199000,2.6547982059858426,ôore wit wout witer wing he sed wo the wout walkee wit withe withe wing the wit wout withe he wore wive withe wit wit wit wit wing whe wing the wit would stived wout himis andithe s withe wit wo the wi
199500,2.666775856126835,"wide saing andis of have pus the saithaties so have gounding himesting the the saithe withes aris of ke was ut have pus the saithat have sait

“I ing at the saithe was ing the pus the thatielot

“I and"
200000,2.666283379871776,un Halle mover the gou the mow ben the the gount hing thing the goverigho hing ow the goverigho houng of hing ond bong hingou hing ond bon ben hing goverighighale ho hove hing ond Haled the gover gou h
200500,2.6628188739693393,Æt and se ot cas  and and and se se and and se and se and se se and se and se  and se and se and cas se se d Nould and se se se se se se the and the the and the sed se and cand the sed and and se ses c
201000,2.6579907432639525,e sain the sat the the se sainone sain the se saack the se se saing and the sat and the se se se sat the s the the sano the sed. The sat the se se sain the sat se sat the saak tooki sain the nout the s
201500,2.653409066009885,Ét the the suc the sere and the sere wand the the succ the wo the withe weeree serere of the withere sere sere succ there succ the withe the sere serere serere serere the _t sere. the ser the se sere. 
202000,2.6639471762677123,àch caing Zare Zare *e Zpre Zpng Zarin the *e Zto was Zizer Zar to the *e Zarithe *e *e *e Ze Zanzer Zare Zar to the Zto wor to the Zar the Ze Zizere the Zare *e *e Zpre *e *er. Zaring Zare *e *e *e *e
202500,2.6735536757110787,½ the whe the the bull I whe the whe bull pee said I whe the the the bus the fe the he bull and the se  the the whe he was the whe wid the was the was the bull pe whe bull pe  che the the se and the se
203000,2.6626417720863347,"]tt of Mand andrand and and and the was and of andeatersereand re ander an and and and rean and and and and that was was and

“WCander andreand thater. ander ander reat beat
 of Mand the was and and an"
203500,2.654319055099197,"ùesha a bell ffreaid.e _ to tishe said said.e bull to said.

“N do the wise saieen an he said.o the bell ffren tis woand It withe said said.e said.o sainlis and I said.o withe said.een saise said said."
204000,2.667741957706566,Nouldo fr“I sh ff able and f able and and I sh ff and suid suing ffre ff the ff a and frofd she bere sun and a a ae se and and se sh sh ff able se ff at se ff about she saider the ff of Soully be and f
204500,2.6673172321839846,Ke the the the the bere the the the the e pe he the the the peand the the the the the se pany the the the the the the pe wine pe he the the the the the the the the the the  the the wine the the the the
205000,2.669294770830535,Æ de and aere and and and and and and and and a and and have and and and and and and and and and andenad I Cand and and andens and and thoun. and and and ande and have and and have and and and and ande
205500,2.6534794387750877,>er withave win with o the and the and the wit the he bull be bull the withe co the with and the co the co the the and the co the thin wine co the wot m The bulle the wo wo withe pe han he co the bull 
206000,2.6705174123045134,"*Hbou the sand the the the saitses, Hery and thes the and the the the and the may mes the the the s the saimes, Hantayes, the the wit the the the mes the the saitse Hes them Hes the tas the the the sai"
206500,2.675547269626908,ê3 and the be he be he bun and the being me bere the be beneve the bee in and the bee bull the bead and the bee bun the be band d he bee be he be he bee bullst an and the beee bull the in and the bulli
207000,2.678612293461322,A bullf he                                                                                                                                                                                               
207500,2.6644024622932183,Çus the the the the the the the the the the the the the the the the the the the the the the s h the the the the the the the the the the tand the the  the the the the the the the the the the the the the
208000,2.650199102642742,weat the but the to the the but the the the but the the the bus the the the the the the bus the the bus the but the the the the the bus he the buere whe the bus the bus the bus the stire the the bus we
208500,2.6440864962502624,2n the the the cn the ct the whe the cathe the the wanhim the wain whe the way the was wathe was the che whe the the the win whe withe wain the way the cathe cathe che was the che che wand the wand the
209000,2.6392145608742923,óus the the to the the to the to the to the to the to the the toi to the to t aif do the to . the toere to to tnd to the to the the to the to the the to to the the tere the to t the to t to the the the
209500,2.663955566398841,"Cd was com The the cas was cs istrd.

“Som The tom the the wide the the the was cathe the the we was was cas was was cas cs was was cas cs cs was was cas cs cs and the was com The wide the the we was w"
210000,2.661042616169743,"œ
f gooked the wion the wid.

_Clong of the wore word tord tout tor the whe the the toran he to the hat aloogetid. Hot the wo mo me wian the the wid.

_Cthe wor to mo cord the with the the wor the tork"
210500,2.6790891220118427,reat and and and and and and and and and and and and and hand and and and and and and and Loughand and and and and and and and and and and and and and and and and hand and and and and and bat and and h
211000,2.6853640994623826,": fn and whe buthe ser fing
 fing f fing f fing fn the fing fing fn the withe fing fing fthe fing oulle sing fn athe buthe se outhe fing fng fn the whe fing f fing fn the whe and hit sung and he whe sh"
211500,2.6718299351203334,V h and hater him. The and hert and hath and him. had the and he the he him. The his and had and hath and hath and had the heredindited. The and hath and hater him. And and hater h and sis and hatrethe
212000,2.6662047037023573,I but of bue. “he was of bou witen low witer were weree wen wilhou wilhen willf h win willf g. But in at ing but saill ius hat in and wee whe willf g bullf hou willf g bunsou witer is willf gou witere 
212500,2.6657308961469837,Éle the the the the the the was was whe whe the wit le the the the the the the the the tha loone was the the whe the wit land ler the was the wo that the was whe whe the the the the the lall it le the 
213000,2.66209055245088,( roud the but the bout mand and and was the cnd hat and he but whe cand the cnd of the ct the bould he of and he he he he cnd he he    the but the ct of and roayer ct and the cnd he he d the the ct an
213500,2.6670533450235614,"Ron the the the the fing in nonaï the fvere the the the hentay and the the fed him, fncïhim, I wand I the him fe I of the fvere the buand the thim from I him fve I freate. I the the and the the the the"
214000,2.647158480099213,"z
ng wimes whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe wh"
214500,2.6524452124709668,"”

“Iate mand a said. “Weaasliut and and and he and and and and and and and and and and a and pas a and he and he is of st his a and and and a and and and an and and and and and a and and aitthe Tnt a "
215000,2.6469834878915015,"3l she in she ishe the sabd the the he the reree had sabd heno sablo in the all the hen the he the sut isery the she had isel the had is illid


 in ed the the he the he he he he she all sting all as t"
215500,2.6624586642127297,"s and wha d whe was have and whan wast Roners and whe and what theany and the mas was and what tha and was have mand was and whah the and wha d was the was and whah
he and and whe she haverand whan hav"
216000,2.6779727940110765,’nd andereat the and and Hovestererer and the and and Halk dereat the and and Halkersereat the and se and and the and and and the seree and tould is and the the ser and and the f seree and the sereat d
216500,2.6684997348576274,"!n to then and btityh benot him. the bull bes
d benol bothe bull be the bull bese bull be bot be them the bull benot his not hime botthe bull benotthe benot bentaliv
the bull all and hithe bull bes bul"
217000,2.698679127075885,?”rd withade wise ad aithe withe wad in the adin the ad ale  the withe ame an an an withe adin the ale stin the wad ad an the wan ad and whe withe co ithe co ithe ad aling aled. an ardain in the wade a
217500,2.6846517403296013,0 the he walon him the as on the was a and aan a d a Jee and alime and ard:re and and ooned Je the and the a and alim and the as a Je the ard the and aan and ard:ng the the as a a Je a as at the and hi
218000,2.6848488076195567,joureand to ser ther the mand the mand the sing ther the sqt the the the mandand the sand the sand the ther had the said to the s the cnd the the sand the the mand the mand the the mand to sourd the mo
218500,2.67789456892813,﻿ath bere ath was a ath was was cap at he and at he and he as wan was was was was of a wo ait he was was of at have the was he a he was have was was was was a ath was a ath was was have m aan and he wa
219000,2.6862232351423123,lhe wing the was ot whe wing and ion’t as of the wimeat the wing and that hat ingor and the was oneas as of the withe withing the was bullor and all. wir and the wing the was oneally omas the wing and 
219500,2.6818622102873046,"Ye the bus the havethe bus have tham Pee havetan out havled the cas he hand the h ku of the for the havet Jough kut be the bus of the havet Jought, Pablf, they the had the bus havled she ardhe bulled t"
220000,2.6842642155351255,*the the the the the the the the the the the the the the the the the the the the the the the the the the the on the the the the the the on the the the the the the the the alle the the the the the the t
220500,2.6897810942838825,"—t the and the and and the oulethere and and the and therere
bled therered and the and the and the and and the and the at the at the and therere
me and the and therereat the caned oud the and the and t"
221000,2.6691071705438256,Ken torowo to the bed to then to to thentod andowan to and the bento to and to and to and the bethe to the s the bethen thentoren torownd to the not the thent to the bett thentow thent tone to the s th
221500,2.6677642768228993,) Houll-e n Doulld his his hing the wing the wid. Hight Deat his he wing ouecnd his hat his hat his houll hand his hous his will eoull-tt ondo he will-the will-the his his willd boter ou lireand hand h
222000,2.6724181638430595,"^

“I go the withe wit will sand the wing and the will santid. “Alled will sa whe saithe will said. whe the whe serandiding beñllit whe said. “I the will said salloowe the said. “I the whe serer whe wi"
222500,2.677391070137181,v se                                                                                                                                                                                                     
223000,2.6968455168463707,"ull hand the sale walke the toull Qngun the the the the the the the sall se the uan all said the wall singe.”

“Yesses the the and the the and the sall sal sale sall said said sall 2he tone salled jale"
223500,2.6728325563347974,"I the an theren the and and acked, an the theareacken the there he andere hin                            hare areacke  an alere and and here han          han heare an there and hav here an the are ande"
224000,2.692461474602919,è the wand whe                                                                                                                                                                                           
224500,2.6780948631240573,o and the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the and the the the the the the the the the the the the the the the the
225000,2.678934434075069,aing nto womar when wor then whe wor thento the bullere benoo in when when moughencor then wor the wo the bas then wor then when wor the all Ft cold then when alic the wor then when when wo the but hen
225500,2.6912266170177377,Pe torome  the the wort. He wome  wors tome  wome  to gome wome wome wome  womth wor tor tooke as aome  toooooma s tooke wome  in toorgh toe pt are wore to the pot tooke aring e an to ard tooke wook th
226000,2.7057214703872696,d Pound the st P es. I the s ing the stider Po wand wing the s ing the sting m the s ges Pe Po wand the s ing torthe s wound the stern the s ing. Pe wing saidere wing the sting the ser Pe Ponethe s ing
226500,2.693808102107761,Hane and and the and the fre and the and the a lareare fre and for free fre and the and the and fre free fre and the and the be are and the and the a laree and the fre and the a lare allly the and and 
227000,2.6883463811680395,è was noung and the bull ould whand he bull whe was was nus and the and the oullly the s and was the but the bull the mand and the os would noull ound and that the bull hea the m the the bull the bull 
227500,2.6886847305046326,Qrse the me mand the m the mond the mond the mond do the me and the me to the cing mould moing the me the mond the me with mevout the mond the me me m the mond the moncid the me mou the me mon on co th
228000,2.691023930170228,": they the the theaere
f aled timinnotere of ale all je of alling ofulld there?”

“Ia bulled the bull fled and the there?y the the pine to the bereally the bull bullf theareandinealy jerent the of thea"
228500,2.686525985225663,@e that yough hav th the hav Se de had th the had that wh the ling the mute whe                                                                                                                          
229000,2.684177817826284,Îve to the tomand and to tol wounthe tom him him and he torom him and h to to to hime to the d h him tom and homed do frd h tomert do tod h him he him the to toms and h him himed worome to the woly cnd
229500,2.6761974875323604,ove the the the the the s the the the the the the and the the and the the be bethe there and the bound the the the de the the got the and the the the the the the the the the the the the thorond the the
230000,2.667492630223897,t rand man the on mas hobe soure on the was or was and of mand was or the on the on the h on the the on the on the on the h on the on the the on the on the on on th the was and was the h on the run the
230500,2.6607579659765337,"ll the womand the the the the the the womand the the the see
n and the the the the the the the womand the the the womand theill the the fo and the the to the the the po the the the thim the the the the"
231000,2.67195408155363,"7or him aly
 the womarstly were we womhe sed ithe we the wide we well alland we we we we we were we wen, woutin ot the were some berin the we we we we woming allas and were wer we womin e womandere we "
231500,2.6624915179193605,"Çes sher the sat the h sull the sull the sale sululd the she salen the sall at the sull the sull
 th the sull the sas the salle the sull the sule sull ed the sull the said, the the sules the sull
 the "
232000,2.659960480711281,"xh the the the fo
he wer red in the the withe the the the the the the p the the the than the fn, fo the the fing the fnd the fnus the and the th the were and the fn, the the the the the the the the and"
232500,2.66181129435687,"﻿llfnund it back his his haded in is is is as aske had.”

“That That in is is hould havall is bichin in is is all saller, bound his his ad is his boulaius and backed. S Sould his bous his ad it in and "
233000,2.6613790746889565,"S the by it be the cny the by the ot the by it be be cas was fne it it Be wo the bincas we cas was ing the by it bere ing it wo the whe coungere it be be cas wouthe be be it was ing ing the by

“Gh be "
233500,2.6565286621772577,Fd and the mat the d ( h d ( and ( hat the at the and the at the at a ( and ( at the hat At and the at aome hat At the d the oo and ( hat the ot at and the and ( an at ( and ( hat the ot alme and ( har
234000,2.6444280032076155,î tod the the the be the the be be be the be the bua the be the be the be the the be the be the be be the bing the be the be the be the the the be the be the be the bo the bue the be the the be be the 
234500,2.6419060266848695,öd the che some che che the and the the che che some chen the che che che che che the chen the che some chen the the che che the che che the che he the no the che che ond the che che the che che che so
235000,2.656201229556979,] his at that there and Mre prea gue force gut fr there gere arore there the gere arore gere the the sat the gere the gere fo on the ore pre ore gere the pre gorke grang are the frerere worere and bupr
235500,2.6613076746009905,I to th torom to h a torom torom too his ton to the froring th the fror the fror fn’t the fo the to h and the fn’t the fror to him tor are ton the corome from to h a th the fror the comor ton the fror 
236000,2.667938558494423,$e not the wand goter the wake the we had H had we ma H had I wake the waung we had I we whe wad we had I the had wad we the wake mag nortake the gothe wake that the were had whe wae had waaing the wea
236500,2.6866445530140477,( latarerer hererer are omer in therererererer hand the ling the le merererer havererers the said. “I’le the the Boter hing of ingincerevererere of ing the in the r therer said. “Iing incaqerere calk d
237000,2.675153130947786,M not the she st at and a said and at and and and at say and “I and at not at stenie at and at at sed the say st st and and and “G and at st at and at sed the bat st bee and and and and said and of the
237500,2.6674186571736955,"»alling the salle s all h sou say the s a Yaid his his sull he say the say the s the s the s the s the s the s and alling and allooklfod his said his a Yullfod alle
rgou The say the sallook h s the s t"
238000,2.659517261550737,Amere way. “The was waybood was way wake harre haas fll wak bee wak is was was was way. “Tod whe way wake All wake the was wake way. wake way wake way fok he wall wak bead whe whe wak bee warieou wo wa
238500,2.6667319367903795,@ araid he barin the at arot arand arararow bout not arot ard the bom the barararara tor arara bo the borar waning the of oing are are warot be warot arot ard the are warot arain araraid bot arararara 
239000,2.6471796994085923,êd weeneeneeelitereenuneeeeeneeerereereeeneeereeeenineeeereeeeeneeneeeeesell weeneeereeeneeneese weentese womeereeeneeereenuneeeeeneeenteenineeee out weent ineeeeneeneeeeneeneeeneeeneeeeneeeneenuneeeee
239500,2.6437956630072064,?e win ind ind H was d say ing ind H wing the was d H in ind H in ing'id was ing'y in b the was was d H in ing the was be d be was d H was bund ing the was in the was bund was d H was ing'y withe wre w
240000,2.6383887621887974,æich cin win wing                                                                                                                                                                                        
240500,2.646073292593391,Oun the the this his hin the on ing the the the the the on thing the this his h the the the in the the the ong the in the the the the on thitainaron the ping the pin this hill fok _arin the this fn the
241000,2.6616219150363176,"ù and it of the cand of
 the aly the ala dangae a bout not noted tone ale ting ande alled of the baight the alanof the a ce and and to th bualled a ce a boned a pa ce alande alled the cand tione the al"
241500,2.648308223635448,” hand the co the has hand the co led hand the comer the coneco the co ere and the co led. had has hand to has hand the co the the co the co d hand the co d the the the the the co do hand led had the c
242000,2.6506994708092706,"^d had doured he pll there hill ater way hareere where wall.”

“I po surere the will the pll.”

“I bull there woureere whe ped had he ped hand where withereere he pthere wall the arere withereere had h"
242500,2.661405685794695,"0 ought
 I one ought I onewo of hime oughorit I one of lu I onean one ould I wo orould po po bound on onle righat I was pe in would bould boughor po bougha po the ould Iought I po bou pand I on on and "
243000,2.6515861857957566,°reare say the say foresisico the say the say the sixhare say the sixhare say the say fr sighis they say the sis ge ar sixhe sithe say the say foresefo they say the sipose soo the sithe say say fr sunr
243500,2.66851541646426, the the pow the the the the the the the the lo at say ou mot the the the the the the the the the the fraellayere the the the the the the the the the out st the the the the the the the te the the the t
244000,2.670073577227681,"he ho2h said at hat he arst and ho25-Honly the said, he io and at the said at and hat he said he harst the said at ho25 hat ho25-
 domas a

t hat hat ho25-
I he has at he monly arim at ho25-
inghat ari"
244500,2.6699708012937258,"S it.”

“N ing there the the the the the weree the the the wereupo said. Iereenought werev”

“P ouderee were wereupevent sou?”

“P the weree wereeven weree weree weree the wereere ought sou?ood. I it w"
245000,2.665207668837996,ñighas the seed some-s the she seed the shat the the the sed do the seed sed Hed ged the sed the shoughou Ged the bull the she she he sed the sed Hed Hed Hed suly the seed the sed Hed seed the seed the
245500,2.669428036271315,"2bs the En thing whing he EN ing the Entould d E wanthe Ent whithit y whithing the En e wndays the En the Entand whe Enting whinging the said.

“Sataing he E Eling y mard We E Enthing Ex that hit the E"
